collected_date,source,skill,category,repo,stars,forks,language,pushed_at
2026-06-16,GitHub,Swift,programming_language,CodeEditApp/CodeEdit,22896,1173,Swift,2026-04-12
2026-06-16,GitHub,Swift,programming_language,HeroTransitions/Hero,22461,1736,Swift,2025-01-23
2026-06-16,GitHub,Swift,programming_language,manaflow-ai/cmux,22185,1725,Swift,2026-06-16
2026-06-16,GitHub,Swift,programming_language,nikitabobko/AeroSpace,21242,553,Swift,2026-06-16
2026-06-16,GitHub,Swift,programming_language,JohnCoates/Aerial,20981,1038,Swift,2026-05-16
2026-06-16,GitHub,Swift,programming_language,Caldis/Mos,20575,652,Swift,2026-06-16
2026-06-16,GitHub,Swift,programming_language,SnapKit/SnapKit,20336,2048,Swift,2026-05-31
2026-06-16,GitHub,Swift,programming_language,p0deje/Maccy,20322,999,Swift,2026-02-10
2026-06-16,GitHub,Swift,programming_language,ReactiveCocoa/ReactiveCocoa,19835,3418,Swift,2025-09-12
2026-06-16,GitHub,Swift,programming_language,realm/SwiftLint,19626,2305,Swift,2026-06-14
2026-06-16,GitHub,Swift,programming_language,OpenEmu/OpenEmu,17601,1344,Swift,2025-10-22
2026-06-16,GitHub,Swift,programming_language,hackiftekhar/IQKeyboardManager,16623,2449,Swift,2026-05-25
2026-06-16,GitHub,Swift,programming_language,ianyh/Amethyst,16163,520,Swift,2026-04-05
2026-06-16,GitHub,Swift,programming_language,ipader/SwiftGuide,15988,3501,Swift,2026-05-12
2026-06-16,GitHub,Swift,programming_language,lwouis/alt-tab-macos,15889,699,Swift,2026-06-04
2026-06-16,GitHub,Swift,programming_language,Moya/Moya,15364,2004,Swift,2026-02-28
2026-06-16,GitHub,Swift,programming_language,ochococo/Design-Patterns-In-Swift,15251,1734,Swift,2024-08-03
2026-06-16,GitHub,Swift,programming_language,Carthage/Carthage,15174,1546,Swift,2025-09-10
2026-06-16,GitHub,Swift,programming_language,SwifterSwift/SwifterSwift,15102,1667,Swift,2026-06-02
2026-06-16,GitHub,Swift,programming_language,Whisky-App/Whisky,15100,567,Swift,2025-05-11
2026-06-16,GitHub,Swift,programming_language,steipete/CodexBar,14888,1221,Swift,2026-06-16
2026-06-16,GitHub,Swift,programming_language,pointfreeco/swift-composable-architecture,14726,1666,Swift,2026-06-11
2026-06-16,GitHub,Swift,programming_language,mxcl/PromiseKit,14238,1457,Swift,2026-06-03
2026-06-16,GitHub,Swift,programming_language,dwarvesf/hidden,14188,417,Swift,2026-06-15
2026-06-16,GitHub,Swift,programming_language,MengTo/Spring,14038,1804,Swift,2023-07-03
2026-06-16,GitHub,Swift,programming_language,altstoreio/AltStore,13952,1319,Swift,2026-05-20
2026-06-16,GitHub,Swift,programming_language,PerfectlySoft/Perfect,13754,928,Swift,2024-02-03
2026-06-16,GitHub,Swift,programming_language,sunnyyoung/WeChatTweak,13733,1642,Swift,2026-02-08
2026-06-16,GitHub,Swift,programming_language,alienator88/Pearcleaner,13583,331,Swift,2026-05-11
2026-06-16,GitHub,Swift,programming_language,tisfeng/Easydict,13545,677,Swift,2026-06-16
2026-06-16,GitHub,Swift,programming_language,seemoo-lab/openhaystack,13048,653,Swift,2024-07-09
2026-06-16,GitHub,Swift,programming_language,mozilla-mobile/firefox-ios,12967,3222,Swift,2026-06-16
2026-06-16,GitHub,Swift,programming_language,Juanpe/SkeletonView,12872,1126,Swift,2026-06-02
2026-06-16,GitHub,Swift,programming_language,supertone-inc/supertonic,12344,1265,Swift,2026-05-22
2026-06-16,GitHub,Swift,programming_language,mas-cli/mas,12230,296,Swift,2026-06-10
2026-06-16,GitHub,Swift,programming_language,signalapp/Signal-iOS,12128,3438,Swift,2026-06-15
2026-06-16,GitHub,Swift,programming_language,CosmicMind/Material,11991,1258,Swift,2022-05-16
2026-06-16,GitHub,Swift,programming_language,xmartlabs/Eureka,11821,1310,Swift,2024-09-12
2026-06-16,GitHub,Swift,programming_language,allenwong/30DaysofSwift,11490,2004,Swift,2022-05-21
2026-06-16,GitHub,Swift,programming_language,PlayCover/PlayCover,11398,926,Swift,2026-06-07
2026-06-16,GitHub,Swift,programming_language,AudioKit/AudioKit,11380,1612,Swift,2026-05-30
2026-06-16,GitHub,Swift,programming_language,Ramotion/animated-tab-bar,11091,1307,Swift,2022-01-26
2026-06-16,GitHub,Swift,programming_language,mrkai77/Loop,10957,242,Swift,2026-06-13
2026-06-16,GitHub,Swift,programming_language,ninjaprox/NVActivityIndicatorView,10708,1156,Swift,2026-03-18
2026-06-16,GitHub,Swift,programming_language,krzyzanowskim/CryptoSwift,10556,1799,Swift,2026-04-22
2026-06-16,GitHub,Swift,programming_language,Ramotion/folding-cell,10196,1137,Swift,2024-04-28
2026-06-16,GitHub,Swift,programming_language,swiftlang/swift-package-manager,10172,1470,Swift,2026-06-16
2026-06-16,GitHub,Swift,programming_language,stephencelis/SQLite.swift,10167,1618,Swift,2026-06-04
2026-06-16,GitHub,Swift,programming_language,pock/pock,10142,373,Swift,2022-11-12
2026-06-16,GitHub,Swift,programming_language,Ranchero-Software/NetNewsWire,10131,702,Swift,2026-06-15
2026-06-16,GitHub,Swift,programming_language,gao-sun/eul,9908,370,Swift,2024-05-25
2026-06-16,GitHub,Swift,programming_language,Quick/Quick,9830,896,Swift,2026-05-18
2026-06-16,GitHub,Swift,programming_language,newlinedotco/FlappySwift,9694,2644,Swift,2023-04-29
2026-06-16,GitHub,Swift,programming_language,TheBoredTeam/boring.notch,9682,792,Swift,2026-06-15
2026-06-16,GitHub,Swift,programming_language,mac-cain13/R.swift,9574,779,Swift,2025-04-01
2026-06-16,GitHub,Swift,programming_language,SwiftGen/SwiftGen,9547,766,Swift,2026-04-16
2026-06-16,GitHub,Swift,programming_language,ChenYilong/iOSInterviewQuestions,9526,2790,Swift,2026-01-27
2026-06-16,GitHub,Swift,programming_language,DevToys-app/DevToysMac,9230,374,Swift,2024-05-03
2026-06-16,GitHub,Swift,programming_language,tristanhimmelman/ObjectMapper,9148,1028,Swift,2024-05-02
2026-06-16,GitHub,Swift,programming_language,AppHouseKitchen/AlDente-Battery_Care_and_Monitoring,9073,329,Swift,2026-04-13
2026-06-16,GitHub,Swift,programming_language,KrishKrosh/TrackWeight,9028,392,Swift,2025-07-27
2026-06-16,GitHub,Swift,programming_language,nicklockwood/SwiftFormat,8835,687,Swift,2026-06-14
2026-06-16,GitHub,Swift,programming_language,LiveContainer/LiveContainer,8766,727,Swift,2026-06-12
2026-06-16,GitHub,Swift,programming_language,insidegui/WWDC,8747,769,Swift,2026-05-20
2026-06-16,GitHub,Swift,programming_language,toptal/gitignore.io,8711,690,Swift,2024-12-23
2026-06-16,GitHub,Swift,programming_language,Mortennn/Dozer,8710,291,Swift,2023-11-30
2026-06-16,GitHub,Swift,programming_language,apple/containerization,8685,299,Swift,2026-06-16
2026-06-16,GitHub,Swift,programming_language,kickstarter/ios-oss,8665,1228,Swift,2026-06-15
2026-06-16,GitHub,Swift,programming_language,IBAnimatable/IBAnimatable,8653,776,Swift,2023-02-21
2026-06-16,GitHub,Swift,programming_language,daltoniam/Starscream,8639,1262,Swift,2024-05-16
2026-06-16,GitHub,Swift,programming_language,Clipy/Clipy,8619,810,Swift,2026-06-11
2026-06-16,GitHub,Swift,programming_language,maxgoedjen/secretive,8617,204,Swift,2026-06-11
2026-06-16,GitHub,Swift,programming_language,TelegramMessenger/Telegram-iOS,8614,2642,Swift,2026-06-09
2026-06-16,GitHub,Swift,programming_language,kean/Nuke,8600,563,Swift,2026-05-07
2026-06-16,GitHub,Swift,programming_language,yonaskolb/XcodeGen,8520,884,Swift,2026-04-14
2026-06-16,GitHub,Swift,programming_language,Finb/Bark,8478,647,Swift,2026-06-15
2026-06-16,GitHub,Swift,programming_language,groue/GRDB.swift,8468,953,Swift,2026-06-10
2026-06-16,GitHub,Swift,programming_language,apple/swift-nio,8467,759,Swift,2026-06-15
2026-06-16,GitHub,Swift,programming_language,sindresorhus/Gifski,8455,320,Swift,2026-06-10
2026-06-16,GitHub,Swift,programming_language,XcodesOrg/XcodesApp,8431,372,Swift,2026-06-13
2026-06-16,GitHub,C++,programming_language,tensorflow/tensorflow,195700,75185,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,react/react-native,126020,25179,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,electron/electron,121645,17254,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,ggml-org/llama.cpp,116799,19631,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,godotengine/godot,112623,25657,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,microsoft/terminal,103618,9348,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,bitcoin/bitcoin,89443,39008,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,opencv/opencv,89201,56659,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,nomic-ai/gpt4all,77375,8317,C++,2025-05-27
2026-06-16,GitHub,C++,programming_language,tesseract-ocr/tesseract,74753,10661,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,ocornut/imgui,73875,11817,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,protocolbuffers/protobuf,71359,16164,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,LadybirdBrowser/ladybird,64126,3075,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,WerWolv/ImHex,53892,2399,C++,2026-06-12
2026-06-16,GitHub,C++,programming_language,ggml-org/whisper.cpp,50770,5668,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,nlohmann/json,49944,7415,C++,2026-06-12
2026-06-16,GitHub,C++,programming_language,x64dbg/x64dbg,48652,2752,C++,2026-06-01
2026-06-16,GitHub,C++,programming_language,ClickHouse/ClickHouse,48042,8520,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,grpc/grpc,44891,11162,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,zhongyang219/TrafficMonitor,44842,3702,C++,2026-04-06
2026-06-16,GitHub,C++,programming_language,Light-City/CPlusPlusThings,43236,8836,C++,2026-05-16
2026-06-16,GitHub,C++,programming_language,aria2/aria2,41216,3866,C++,2026-05-15
2026-06-16,GitHub,C++,programming_language,facebookresearch/faiss,40302,4421,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,google/leveldb,39152,8204,C++,2026-03-11
2026-06-16,GitHub,C++,programming_language,duckdb/duckdb,38805,3325,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,google/googletest,38713,10791,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,LizardByte/Sunshine,38333,2014,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,qbittorrent/qBittorrent,38235,4727,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,huihut/interview,37972,8091,C++,2025-08-24
2026-06-16,GitHub,C++,programming_language,aseprite/aseprite,37521,8180,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,hyprwm/Hyprland,36388,1798,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,google-ai-edge/mediapipe,35660,6015,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,BVLC/caffe,34576,18468,C++,2024-07-31
2026-06-16,GitHub,C++,programming_language,TheAlgorithms/C-Plus-Plus,34361,7812,C++,2025-10-11
2026-06-16,GitHub,C++,programming_language,CMU-Perceptual-Computing-Lab/openpose,34145,8045,C++,2024-08-03
2026-06-16,GitHub,C++,programming_language,carbon-language/carbon-lang,33829,1539,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,SerenityOS/serenity,33477,3355,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,aristocratos/btop,32876,1055,C++,2026-06-06
2026-06-16,GitHub,C++,programming_language,microsoft/WSL,32719,1754,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,telegramdesktop/tdesktop,32099,6806,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,ValveSoftware/Proton,31868,1472,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,facebook/rocksdb,31767,6849,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,FreeCAD/FreeCAD,31553,5668,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,shadps4-emu/shadPS4,31390,2203,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,microsoft/calculator,30962,5765,C++,2026-06-12
2026-06-16,GitHub,C++,programming_language,dragonflydb/dragonfly,30689,1190,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,facebook/folly,30412,5863,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,flameshot-org/flameshot,30148,1952,C++,2026-06-14
2026-06-16,GitHub,C++,programming_language,barry-ran/QtScrcpy,29883,3571,C++,2026-04-03
2026-06-16,GitHub,C++,programming_language,ariya/phantomjs,29461,5679,C++,2022-11-26
2026-06-16,GitHub,C++,programming_language,ossrs/srs,28971,5679,C++,2026-05-29
2026-06-16,GitHub,C++,programming_language,gabime/spdlog,28922,5175,C++,2026-06-13
2026-06-16,GitHub,C++,programming_language,dmlc/xgboost,28469,8874,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,envoyproxy/envoy,28409,5435,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,notepad-plus-plus/notepad-plus-plus,28406,5265,C++,2026-06-14
2026-06-16,GitHub,C++,programming_language,mongodb/mongo,28367,5780,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,taichi-dev/taichi,28250,2386,C++,2026-06-09
2026-06-16,GitHub,C++,programming_language,keepassxreboot/keepassxc,27675,1822,C++,2026-06-04
2026-06-16,GitHub,C++,programming_language,emscripten-core/emscripten,27428,3527,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,78/xiaozhi-esp32,27361,6113,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,ml-explore/mlx,27047,1913,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,rethinkdb/rethinkdb,26996,1855,C++,2026-03-28
2026-06-16,GitHub,C++,programming_language,Fincept-Corporation/FinceptTerminal,26900,3757,C++,2026-06-13
2026-06-16,GitHub,C++,programming_language,mozilla/DeepSpeech,26748,4086,C++,2025-06-19
2026-06-16,GitHub,C++,programming_language,ApolloAuto/apollo,26676,9950,C++,2026-04-16
2026-06-16,GitHub,C++,programming_language,deskflow/deskflow,26527,4649,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,google/flatbuffers,26069,3586,C++,2026-05-25
2026-06-16,GitHub,C++,programming_language,microsoft/winget-cli,26036,1751,C++,2026-06-11
2026-06-16,GitHub,C++,programming_language,typesense/typesense,26024,905,C++,2026-06-10
2026-06-16,GitHub,C++,programming_language,argotorg/solidity,25659,6125,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,changkun/modern-cpp-tutorial,25578,3101,C++,2026-06-07
2026-06-16,GitHub,C++,programming_language,v8/v8,25076,4277,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,mozilla-ai/llamafile,24976,1392,C++,2026-06-09
2026-06-16,GitHub,C++,programming_language,sqlitebrowser/sqlitebrowser,24178,2343,C++,2026-06-10
2026-06-16,GitHub,C++,programming_language,PaddlePaddle/Paddle,23958,6000,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,simdjson/simdjson,23850,1260,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,ssloy/tinyrenderer,23716,2250,C++,2025-11-21
2026-06-16,GitHub,C++,programming_language,fmtlib/fmt,23594,2909,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,Tencent/ncnn,23376,4438,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,osquery/osquery,23317,2577,C++,2026-06-11
2026-06-16,GitHub,C++,programming_language,redis/RedisDesktopManager,23240,3242,C++,2024-07-10
2026-06-16,GitHub,C++,programming_language,pqrs-org/Karabiner-Elements,22319,913,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,scottbez1/smartknob,21871,1268,C++,2024-02-19
2026-06-16,GitHub,C++,programming_language,MaaAssistantArknights/MaaAssistantArknights,21582,2678,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,electronicarts/CnC_Remastered_Collection,21366,5440,C++,2025-01-16
2026-06-16,GitHub,C++,programming_language,xbmc/xbmc,20867,6551,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,microsoft/onnxruntime,20839,3995,C++,2026-06-16
2026-06-16,GitHub,C++,programming_language,apache/mxnet,20812,6702,C++,2023-10-25
2026-06-16,GitHub,C++,programming_language,catchorg/Catch2,20449,3239,C++,2026-06-14
2026-06-16,GitHub,C++,programming_language,k4yt3x/video2x,20273,1762,C++,2026-03-07
2026-06-16,GitHub,C++,programming_language,google/filament,20159,2192,C++,2026-06-15
2026-06-16,GitHub,C++,programming_language,trojan-gfw/trojan,19726,3033,C++,2024-08-21
2026-06-16,GitHub,C++,programming_language,TranslucentTB/TranslucentTB,19711,1227,C++,2026-03-27
2026-06-16,GitHub,C++,programming_language,lettier/3d-game-shaders-for-beginners,19690,1471,C++,2023-06-25
2026-06-16,GitHub,C++,programming_language,qinguoyi/TinyWebServer,19564,4248,C++,2024-07-05
2026-06-16,GitHub,C++,programming_language,Atmosphere-NX/Atmosphere,19157,1445,C++,2026-05-29
2026-06-16,GitHub,C++,programming_language,cocos2d/cocos2d-x,19057,7062,C++,2025-05-09
2026-06-16,GitHub,C++,programming_language,kyleneideck/BackgroundMusic,19047,768,C++,2026-06-10
2026-06-16,GitHub,C++,programming_language,rizinorg/cutter,18955,1369,C++,2026-06-02
2026-06-16,GitHub,C++,programming_language,RPCS3/rpcs3,18950,2318,C++,2026-06-16
2026-06-16,GitHub,Scala,programming_language,twitter/the-algorithm,73423,13278,Scala,2025-09-08
2026-06-16,GitHub,Scala,programming_language,apache/spark,43467,29230,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,lichess-org/lila,18362,2692,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,prisma/prisma1,16394,840,Scala,2022-09-01
2026-06-16,GitHub,Scala,programming_language,scala/scala,14536,3082,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,akka/akka-core,13272,3545,Scala,2026-06-09
2026-06-16,GitHub,Scala,programming_language,playframework/playframework,12616,4032,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,apache/predictionio,12522,1902,Scala,2021-01-09
2026-06-16,GitHub,Scala,programming_language,rtyley/bfg-repo-cleaner,12136,580,Scala,2025-01-19
2026-06-16,GitHub,Scala,programming_language,yahoo/CMAK,11926,2480,Scala,2023-08-02
2026-06-16,GitHub,Scala,programming_language,gitbucket/gitbucket,9370,1265,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,twitter/finagle,8867,1436,Scala,2026-04-30
2026-06-16,GitHub,Scala,programming_language,delta-io/delta,8855,2114,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,twitter-archive/snowflake,7774,1116,Scala,2020-07-22
2026-06-16,GitHub,Scala,programming_language,OpenXiangShan/XiangShan,7074,911,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,snowplow/snowplow,7013,1174,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,gatling/gatling,6921,1206,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,lhartikk/ArnoldC,6877,294,Scala,2024-01-31
2026-06-16,GitHub,Scala,programming_language,apache/openwhisk,6780,1178,Scala,2026-05-07
2026-06-16,GitHub,Scala,programming_language,scala/scala3,6257,1158,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,guardian/frontend,5890,570,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,fpinscala/fpinscala,5827,3033,Scala,2024-12-11
2026-06-16,GitHub,Scala,programming_language,typelevel/cats,5447,1243,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,linkerd/linkerd,5317,493,Scala,2023-03-04
2026-06-16,GitHub,Scala,programming_language,microsoft/SynapseML,5228,861,Scala,2026-06-12
2026-06-16,GitHub,Scala,programming_language,sbt/sbt,4929,1034,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,airbnb/aerosolve,4804,563,Scala,2025-11-06
2026-06-16,GitHub,Scala,programming_language,scala-js/scala-js,4701,404,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,chipsalliance/chisel,4688,650,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,scala-native/scala-native,4670,388,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,scalaz/scalaz,4667,697,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,zio/zio,4386,1593,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,mesos/chronos,4377,521,Scala,2022-06-29
2026-06-16,GitHub,Scala,programming_language,JohnSnowLabs/spark-nlp,4135,741,Scala,2026-06-10
2026-06-16,GitHub,Scala,programming_language,d2iq-archive/marathon,4036,832,Scala,2022-09-08
2026-06-16,GitHub,Scala,programming_language,TheHive-Project/TheHive,3924,692,Scala,2025-07-25
2026-06-16,GitHub,Scala,programming_language,twitter-archive/diffy,3814,361,Scala,2020-07-01
2026-06-16,GitHub,Scala,programming_language,chipsalliance/rocket-chip,3795,1271,Scala,2026-06-02
2026-06-16,GitHub,Scala,programming_language,awslabs/deequ,3622,586,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,Netflix/atlas,3551,350,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,twitter/scalding,3521,697,Scala,2023-05-28
2026-06-16,GitHub,Scala,programming_language,lw-lin/CoolplaySpark,3478,1384,Scala,2022-05-18
2026-06-16,GitHub,Scala,programming_language,scalanlp/breeze,3453,690,Scala,2025-10-04
2026-06-16,GitHub,Scala,programming_language,milessabin/shapeless,3401,520,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,twitter-archive/flockdb,3317,250,Scala,2017-03-16
2026-06-16,GitHub,Scala,programming_language,joernio/joern,3259,418,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,xxf098/shadowsocksr-v2ray-trojan-android,3183,378,Scala,2024-02-25
2026-06-16,GitHub,Scala,programming_language,databricks/Spark-The-Definitive-Guide,3137,2899,Scala,2020-08-26
2026-06-16,GitHub,Scala,programming_language,softwaremill/elasticmq,2883,202,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,spark-jobserver/spark-jobserver,2838,973,Scala,2026-03-03
2026-06-16,GitHub,Scala,programming_language,twitter-archive/kestrel,2756,307,Scala,2016-01-22
2026-06-16,GitHub,Scala,programming_language,com-lihaoyi/mill,2756,437,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,aditya-grover/node2vec,2732,905,Scala,2022-07-21
2026-06-16,GitHub,Scala,programming_language,twitter/util,2721,572,Scala,2025-12-08
2026-06-16,GitHub,Scala,programming_language,slick/slick,2667,612,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,scalatra/scalatra,2648,337,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,scala-exercises/scala-exercises,2647,538,Scala,2025-09-23
2026-06-16,GitHub,Scala,programming_language,com-lihaoyi/Ammonite,2634,368,Scala,2026-04-21
2026-06-16,GitHub,Scala,programming_language,lagom/lagom,2631,621,Scala,2023-08-14
2026-06-16,GitHub,Scala,programming_language,spotify/scio,2628,527,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,http4s/http4s,2617,810,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,circe/circe,2539,546,Scala,2026-05-18
2026-06-16,GitHub,Scala,programming_language,spray/spray,2493,553,Scala,2017-02-21
2026-06-16,GitHub,Scala,programming_language,geekyouth/SZT-bigdata,2463,619,Scala,2026-05-12
2026-06-16,GitHub,Scala,programming_language,typelevel/fs2,2447,630,Scala,2026-06-14
2026-06-16,GitHub,Scala,programming_language,metarank/metarank,2429,110,Scala,2025-09-24
2026-06-16,GitHub,Scala,programming_language,apache/kyuubi,2343,1005,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,scalameta/metals,2308,427,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,twitter/algebird,2297,347,Scala,2025-11-21
2026-06-16,GitHub,Scala,programming_language,ucb-bar/chipyard,2288,876,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,salesforce/TransmogrifAI,2275,400,Scala,2026-06-02
2026-06-16,GitHub,Scala,programming_language,twitter/finatra,2273,402,Scala,2025-08-18
2026-06-16,GitHub,Scala,programming_language,twitter-archive/gizzard,2247,205,Scala,2017-03-16
2026-06-16,GitHub,Scala,programming_language,typelevel/cats-effect,2234,574,Scala,2026-06-14
2026-06-16,GitHub,Scala,programming_language,laurilehmijoki/s3_website,2223,177,Scala,2023-03-23
2026-06-16,GitHub,Scala,programming_language,typelevel/doobie,2222,377,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,riscv-boom/riscv-boom,2183,510,Scala,2026-03-11
2026-06-16,GitHub,Scala,programming_language,zio/zio-quill,2168,352,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,twitter/summingbird,2125,256,Scala,2022-01-19
2026-06-16,GitHub,Scala,programming_language,coursier/coursier,2125,333,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,pocorall/scaloid,2090,160,Scala,2024-06-13
2026-06-16,GitHub,Scala,programming_language,SpinalHDL/SpinalHDL,2004,378,Scala,2026-06-12
2026-06-16,GitHub,Scala,programming_language,ValeLang/Vale,1987,58,Scala,2024-05-14
2026-06-16,GitHub,Scala,programming_language,MojoJolo/textteaser,1971,250,Scala,2018-02-07
2026-06-16,GitHub,Scala,programming_language,typelevel/scalacheck,1965,396,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,sangria-graphql/sangria,1962,218,Scala,2026-05-17
2026-06-16,GitHub,Scala,programming_language,apache/cassandra-spark-connector,1949,930,Scala,2025-04-29
2026-06-16,GitHub,Scala,programming_language,monix/monix,1933,244,Scala,2026-06-02
2026-06-16,GitHub,Scala,programming_language,feathr-ai/feathr,1928,244,Scala,2024-04-04
2026-06-16,GitHub,Scala,programming_language,byzer-org/byzer-lang,1837,539,Scala,2024-05-29
2026-06-16,GitHub,Scala,programming_language,typelevel/spire,1774,238,Scala,2026-06-12
2026-06-16,GitHub,Scala,programming_language,Graphcool/graphcool-framework,1755,125,Scala,2020-09-04
2026-06-16,GitHub,Scala,programming_language,foundweekends/giter8,1753,225,Scala,2026-06-02
2026-06-16,GitHub,Scala,programming_language,fthomas/refined,1729,152,Scala,2026-06-14
2026-06-16,GitHub,Scala,programming_language,OpenBankProject/OBP-API,1715,472,Scala,2026-06-15
2026-06-16,GitHub,Scala,programming_language,MightyPirates/OpenComputers,1714,483,Scala,2026-05-31
2026-06-16,GitHub,Scala,programming_language,optics-dev/Monocle,1696,208,Scala,2026-06-14
2026-06-16,GitHub,Scala,programming_language,typelevel/skunk,1657,174,Scala,2026-06-16
2026-06-16,GitHub,Scala,programming_language,japgolly/scalajs-react,1656,231,Scala,2026-05-19
2026-06-16,GitHub,Scala,programming_language,Philippus/elastic4s,1640,686,Scala,2026-06-14
2026-06-16,GitHub,Dart,programming_language,flutter/flutter,176957,30526,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,localsend/localsend,83449,4539,Dart,2026-06-05
2026-06-16,GitHub,Dart,programming_language,AppFlowy-IO/AppFlowy,72474,5483,Dart,2026-06-05
2026-06-16,GitHub,Dart,programming_language,Solido/awesome-flutter,60326,6890,Dart,2026-04-21
2026-06-16,GitHub,Dart,programming_language,KRTirtho/spotube,46989,2158,Dart,2026-06-05
2026-06-16,GitHub,Dart,programming_language,chen08209/FlClash,42628,2677,Dart,2026-05-29
2026-06-16,GitHub,Dart,programming_language,hiddify/hiddify-app,30781,2759,Dart,2026-05-31
