scrape_date,source_url,job_title,company,location,salary,salary_min_usd,salary_max_usd,salary_currency,salary_status,skills,source,status
2026-05-28,https://itviec.com/it/staff-security-engineer-parcel-perform-0417,Staff Security Engineer,Engineer Parcel Perform,,Sign in to view salary,,,,login_required,AI;AWS;Security,ItViec,ok
2026-05-28,https://itviec.com/it/storage-system-engineer-cloud-redhat-svtin-5515,"Storage System Engineer (Cloud, Redhat)",Cloud Redhat Svtin,,Sign in to view salary,,,,login_required,Cloud;Database;Linux;Redhat;System Admin;VMware,ItViec,ok
2026-05-28,https://itviec.com/it/it-collaboration-operator-it-support-ctcp-san-giao-dich-tai-san-ma-hoa-viet-nam-thinh-vuong-caex-5700,"System Administrator (Azure, IT Support, Networking)",Thinh Vuong Caex,,Sign in to view salary,,,,login_required,Azure;IT Support;Information Security;Networking;System Admin;Windows,ItViec,ok
2026-05-28,https://itviec.com/it/it-server-operator-windows-server-linux-vmware-ctcp-san-giao-dich-tai-san-ma-hoa-viet-nam-thinh-vuong-caex-0300,"System Engineer (Windows, Linux, VMware)",Thinh Vuong Caex,,Sign in to view salary,,,,login_required,Linux;Networking;System Admin;System Architecture;VMware;Windows Server,ItViec,ok
2026-05-28,https://itviec.com/it/tmo-giam-doc-giai-phap-kien-truc-solution-architect-ngan-hang-a-chau-acb-1212,TMO - Giám Đốc Giải Pháp Kiến Trúc (Solution Architect),A Chau Acb,,Sign in to view salary,,,,login_required,API;DevSecOps;NoSQL;Solution Architecture;System Architecture;Team Management,ItViec,ok
2026-05-28,https://itviec.com/it/tech-architecture-solutions-national-citizen-bank-ncb-5319,Tech Architecture & Solutions,Citizen Bank Ncb,,Sign in to view salary,,,,login_required,Cloud;Database;Docker;Microservices;Monolithic Architecture;Solution Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/tech-lead-mdm-golang-java-ios-rontech-0326,"Tech Lead (MDM, Golang, Java, IOS)",Java Ios Rontech,,Sign in to view salary,,,,login_required,Golang;Java;Leadership;Team Management,ItViec,ok
2026-05-28,https://itviec.com/it/technical-business-analyst-ba-english-or-japanese-linh-long-electronic-engineering-5016,Technical Business Analyst (BA) – English or Japanese,Long Electronic Engineering,,Sign in to view salary,,,,login_required,Agile;Business Analysis;ERP;English;Product Management;Project Management,ItViec,ok
2026-05-28,https://itviec.com/it/technical-lead-codelink-5131,Technical Lead,Technical Lead Codelink,,Sign in to view salary,,,,login_required,AI;Python;React Native;ReactJS;Ruby on Rails;Security,ItViec,ok
2026-05-28,https://itviec.com/it/technical-lead-golang-virtual-security-lab-cyber-risk-management-services-l-l-c-4316,Technical Lead (Golang) ~ Upto 3500$,L L C,,Sign in to view salary,,,,login_required,AI;DevOps;Golang;Kafka;Leadership;Linux,ItViec,ok
2026-05-28,https://itviec.com/it/technical-lead-kotlin-java-kamereo-0343,Technical Lead (Kotlin/Java),Kotlin Java Kamereo,,Sign in to view salary,,,,login_required,AWS;Java;Kotlin;Leadership;Spring Boot;System Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/technical-lead-nodejs-microservices-aws-everfit-1957,Technical Lead (Nodejs/Microservices/AWS),Microservices Aws Everfit,,Sign in to view salary,,,,login_required,AI;Cloud;English;Microservices;NodeJS,ItViec,ok
2026-05-28,https://itviec.com/it/technical-leader-angular-nestjs-glory-software-vietnam-5640,"Technical Leader (Angular, NestJS)",Glory Software Vietnam,,Sign in to view salary,,,,login_required,English;JavaScript;NodeJS;Software Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/technical-leader-technical-architect-net-japanese-nec-vietnam-3721,"Technical Leader/ Technical Architect (.NET, Japanese)",Japanese Nec Vietnam,,Sign in to view salary,,,,login_required,.NET;.Net Core;ASP.NET;CI/CD;Japanese;ReactJS,ItViec,ok
2026-05-28,https://itviec.com/it/technical-product-marketing-manager-bosch-global-software-technologies-company-limited-0844,Technical Product Marketing Manager,Technologies Company Limited,,Sign in to view salary,,,,login_required,English;Jira;Product Management;Product Owner,ItViec,ok
2026-05-28,https://itviec.com/it/technical-product-marketing-manager-bosch-global-software-technologies-company-limited-2258,Technical Product Marketing Manager,Technologies Company Limited,,Sign in to view salary,,,,login_required,English;Jira;Product Management;Product Owner,ItViec,ok
2026-05-28,https://itviec.com/it/technical-project-manager-phu-hung-securities-phs-1229,Technical Project Manager,Hung Securities Phs,,Sign in to view salary,,,,login_required,Agile;Business Analysis;English;Project Management;Scrum;Software Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/technical-project-manager-embedded-automotive-hella-vietnam-3530,Technical Project Manager (Embedded Automotive),Automotive Hella Vietnam,,Sign in to view salary,,,,login_required,Embedded;Project Management,ItViec,ok
2026-05-28,https://itviec.com/it/middle-senior-test-automation-selenium-postman-api-thuan-thanh-tech-3927,"Test Automation (Selenium, Postman, API, Git)",Thuan Thanh Tech,,Sign in to view salary,,,,login_required,API;Automation Test;Git;Postman;QA QC;Selenium,ItViec,ok
2026-05-28,https://itviec.com/it/test-developer-c-python-linux-ip-networking-motorola-solutions-2133,"Test Developer (C#, Python, Linux, IP Networking)",Networking Motorola Solutions,,Sign in to view salary,,,,login_required,C#;Linux;Networking;PowerShell;Python,ItViec,ok
2026-05-28,https://itviec.com/it/test-lead-manual-automation-mercatus-4159,Test Lead (Manual & Automation),Manual Automation Mercatus,,Sign in to view salary,,,,login_required,Agile;English;Leadership;QA QC;Strategy planning;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/truong-phong-giai-phap-cong-nghe-crm-erp-ai-cong-ty-co-phan-tap-doan-vngroup-1306,"Trưởng Phòng Giải Pháp Công Nghệ (CRM, ERP, AI)",Tap Doan Vngroup,,Sign in to view salary,,,,login_required,AI;CRM;ERP;Machine Learning;Project Management;System Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/truong-nhom-computer-vision-ai-engineer-pytorch-vega-corporation-1049,Trưởng nhóm Computer Vision/AI Engineer (PyTorch),Pytorch Vega Corporation,,Sign in to view salary,,,,login_required,AI;Computer Vision;Deep Learning;MLOps;PyTorch;TensorFlow,ItViec,ok
2026-05-28,https://itviec.com/it/truong-phong-cntt-it-manager-southern-technology-development-company-ltd-5044,Trưởng phòng CNTT (IT Manager),Development Company Ltd,,Sign in to view salary,,,,login_required,Cisco;Database;Juniper;Oracle;SAP;Team Management,ItViec,ok
2026-05-28,https://itviec.com/it/truong-phong-cong-nghe-thi-giac-may-tinh-mb-bank-1723,Trưởng phòng Công nghệ Thị giác Máy tính,Tinh Mb Bank,,Sign in to view salary,,,,login_required,AI;Computer Vision;Deep Learning;Machine Learning;PyTorch;TensorFlow,ItViec,ok
2026-05-28,https://itviec.com/it/urgent-senior-shopify-dev-integrations-platform-digital-outlook-1322,URGENT - Senior Shopify Dev: Integrations & Platform,Platform Digital Outlook,,Sign in to view salary,,,,login_required,English;GraphQL;NodeJS;ReactJS;Shopify;TypeScript,ItViec,ok
2026-05-28,https://itviec.com/it/unity-developer-c-wayfu-studio-1926,Unity Developer (C#),C Wayfu Studio,,Sign in to view salary,,,,login_required,C#;Firebase;Games;Unity,ItViec,ok
2026-05-28,https://itviec.com/it/viettel-solutions-business-analyst-viettel-group-1533,VIETTEL SOLUTIONS - Business analyst,Analyst Viettel Group,,Sign in to view salary,,,,login_required,BPMN;English;UML,ItViec,ok
2026-05-28,https://itviec.com/it/viettel-solutions-project-manager-viettel-group-1341,VIETTEL SOLUTIONS - Project Manager,Manager Viettel Group,,Sign in to view salary,,,,login_required,Agile;English;Project Management;SQL;Software Architecture;Team Management,ItViec,ok
2026-05-28,https://itviec.com/it/viettel-solutions-solutions-architect-viettel-group-1244,VIETTEL SOLUTIONS - Solutions Architect,Architect Viettel Group,,Sign in to view salary,,,,login_required,Agile;English;HTML5;SQL;Software Architecture;Team Management,ItViec,ok
2026-05-28,https://itviec.com/it/viettel-solutions-tech-lead-viettel-group-4916,VIETTEL SOLUTIONS - Tech lead,Lead Viettel Group,,Sign in to view salary,,,,login_required,Angular;CI/CD;Database;Flutter;Java;JavaScript,ItViec,ok
2026-05-28,https://itviec.com/it/viettel-chuyen-gia-phat-trien-phan-mem-viettel-group-2420,Viettel - Chuyên gia phát triển phần mềm,Mem Viettel Group,,Sign in to view salary,,,,login_required,AWS;English;Oracle;ReactJS;Software Architecture;Team Management,ItViec,ok
2026-05-28,https://itviec.com/it/viettel-nhan-vien-phat-trien-phan-mem-viettel-group-1559,Viettel - Nhân viên phát triển phần mềm,Mem Viettel Group,,Sign in to view salary,,,,login_required,AWS;Agile;HTML5;Oracle;ReactJS;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/web-developer-nodejs-net-reactjs-angular-vuejs-opus-solution-0212,Web Developer (NodeJS/ .NET/ ReactJS/ Angular/ VueJS),Vuejs Opus Solution,,Sign in to view salary,,,,login_required,.NET;Angular;JavaScript;NodeJS;ReactJS;VueJS,ItViec,ok
2026-05-28,https://itviec.com/it/web-scraping-developer-officience-2433,Web Scraping Developer,Scraping Developer Officience,,Sign in to view salary,,,,login_required,API;Linux;NodeJS;Playwright;Python;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/website-developer-manager-php-technical-lead-english-nakivo-2004,"Website Developer Manager (PHP Technical Lead, English)",Lead English Nakivo,,Sign in to view salary,,,,login_required,Agile;English;JavaScript;PHP;Team Management;Wordpress,ItViec,ok
2026-05-28,https://itviec.com/it/windows-application-developer-qt-c-oop-2000-ewoosoft-vietnam-1542,"Windows Application Developer (Qt, C++, OOP)~$2000",Oop Ewoosoft Vietnam,,Sign in to view salary,,,,login_required,C++;Database;Mobile Apps;OOP;Windows,ItViec,ok
2026-05-28,https://itviec.com/it/wordpress-developer-php-html-css-cong-ty-thiet-bi-cong-nghiep-khoa-kim-5946,"Wordpress Developer (PHP, HTML, CSS)",Nghiep Khoa Kim,,Sign in to view salary,,,,login_required,Bootstrap;CSS;HTML;MySQL;PHP;Wordpress,ItViec,ok
2026-05-28,https://itviec.com/it/da-nang-agile-delivery-manager-one-tech-stop-vietnam-company-ltd-4442,[Da Nang] Agile Delivery Manager,Vietnam Company Ltd,,Sign in to view salary,,,,login_required,Agile;Project Management;Scrum,ItViec,ok
2026-05-28,https://itviec.com/it/da-nang-scrum-master-one-tech-stop-vietnam-company-ltd-0856,[Da Nang] Scrum Master,Vietnam Company Ltd,,Sign in to view salary,,,,login_required,Agile;English;Leadership;Scrum;Team Management,ItViec,ok
2026-05-28,https://itviec.com/it/danang-project-leader-brse-japanese-n2-nec-vietnam-5535,[Danang] Project Leader/ BrSE (Japanese N2+),N2 Nec Vietnam,,Sign in to view salary,,,,login_required,Angular;Bridge Engineer;Japanese;Japanese IT Communication;Java;Project Management,ItViec,ok
2026-05-28,https://itviec.com/it/hcm-senior-platform-engineer-infra-devops-sre-one-mount-group-2453,[HCM] (Senior) Platform Engineer (Infra/DevOps/SRE),One Mount Group,,Sign in to view salary,,,,login_required,AI;Database;DevOps;Linux,ItViec,ok
2026-05-28,https://itviec.com/it/hybrid-senior-java-developer-nsc-software-4255,[HYBRID] Senior Java Developer,Developer Nsc Software,,Sign in to view salary,,,,login_required,English;Java;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/hanoi-ai-native-platform-engineer-money-forward-vietnam-co-ltd-2524,[Hanoi] AI Native Platform Engineer,Vietnam Co Ltd,,Sign in to view salary,,,,login_required,AI;AWS;Cloud;DevOps;English;LLM,ItViec,ok
2026-05-28,https://itviec.com/it/hanoi-senior-manager-japanese-n2-nec-vietnam-0059,[Hanoi] Senior Manager (Japanese N2+),N2 Nec Vietnam,,Sign in to view salary,,,,login_required,Bridge Engineer;Japanese;Japanese IT Communication;Leadership;Project Management;Strategy planning,ItViec,ok
2026-05-28,https://itviec.com/it/hanoi-senior-platform-sre-sre-devops-money-forward-vietnam-co-ltd-2924,"[Hanoi] Senior Platform SRE (SRE, DevOps)",Vietnam Co Ltd,,Sign in to view salary,,,,login_required,AWS;Cloud;DevOps;Docker;Kubernetes;Terraform,ItViec,ok
2026-05-28,https://itviec.com/it/ho-chi-minh-qa-engineer-one-tech-stop-vietnam-company-ltd-2410,[Ho Chi Minh] QA Engineer,Vietnam Company Ltd,,Sign in to view salary,,,,login_required,Agile;English;QA QC;Salesforce;Scrum;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/hybrid-senior-game-developer-athena-studio-3418,[Hybrid] Senior Game Developer,Developer Athena Studio,,Sign in to view salary,,,,login_required,Android;English;Games;Leadership;Unity;iOS,ItViec,ok
2026-05-28,https://itviec.com/it/junior-senior-backend-engineer-java-go-khoi-cntt-mb-bank-3712,"[Junior, Senior] BackEnd Engineer (Java, Go)- Khối CNTT",Cntt Mb Bank,,Sign in to view salary,,,,login_required,Golang;Java;MongoDB;Oracle;PostgreSql;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/junior-java-developers-inceptionlabs-0221,[Junior] Java Developers,Java Developers Inceptionlabs,,Sign in to view salary,,,,login_required,Java;MySQL,ItViec,ok
2026-05-28,https://itviec.com/it/mid-senior-game-developer-unity-c-athena-studio-3235,"[Mid-Senior] Game Developer (Unity, C#)",C Athena Studio,,Sign in to view salary,,,,login_required,AI;Agile;C#;English;Games;Unity,ItViec,ok
2026-05-28,https://itviec.com/it/remote-mid-level-ai-ml-engineer-edge8-5244,[Remote] Mid-Level AI/ML Engineer,Ml Engineer Edge8,,Sign in to view salary,,,,login_required,AI;English;PyTorch;Python;TensorFlow;scikit-learn,ItViec,ok
2026-05-28,https://itviec.com/it/remote-product-designer-patina-project-0830,[Remote] Product Designer,Designer Patina Project,,Sign in to view salary,,,,login_required,Design Systems;Figma;Information Architecture;Product Design;User journey,ItViec,ok
2026-05-28,https://itviec.com/it/da-nang-senior-leader-ai-engineer-machine-learning-vnext-software-5427,[Đà Nẵng] Senior/Leader AI Engineer (Machine Learning),Learning Vnext Software,,Sign in to view salary,,,,login_required,AI;Computer Vision;Deep Learning;MLOps;Machine Learning;Python,ItViec,ok
2026-05-28,https://itviec.com/it/ios-developer-swift-objective-c-litetrace-viet-nam-2940,iOS Developer (Swift/ Objective-C),Litetrace Viet Nam,,Sign in to view salary,,,,login_required,Mobile Apps;Objective C;SQLite;Swift;iOS,ItViec,ok
2026-05-29,https://itviec.com/it/district-7-software-engineer-java-developer-posco-dx-vietnam-2925,(District 7) Software Engineer - Java Developer,Posco Dx Vietnam,,Sign in to view salary,,,,login_required,CSS 3;HTML5;JavaScript;ReactJS;Spring Boot,ItViec,ok
2026-05-29,https://itviec.com/it/hcm-senior-data-engineer-one-mount-group-1651,(HCM) (Senior) Data Engineer,One Mount Group,,Sign in to view salary,,,,login_required,Big Data;Data Warehousing;Python,ItViec,ok
2026-05-29,https://itviec.com/it/hn-expert-manager-software-engineering-one-mount-group-5511,(HN) Expert/Manager Software Engineering,One Mount Group,,Sign in to view salary,,,,login_required,Java;Spring Boot,ItViec,ok
2026-05-29,https://itviec.com/it/hn-hcm-product-owner-ai-platform-one-mount-group-1551,(HN/HCM) Product Owner (AI Platform),One Mount Group,,Sign in to view salary,,,,login_required,AI;Agile;Business Analysis;Machine Learning;Product Owner;SQL,ItViec,ok
2026-05-29,https://itviec.com/it/intermediate-senior-product-owner-crossian-5850,(Intermediate/Senior) Product Owner,Product Owner Crossian,,Sign in to view salary,,,,login_required,AI;Product Owner;Python;TypeScript,ItViec,ok
2026-05-29,https://itviec.com/it/middle-cloud-solutions-architect-cloud-kinetics-vietnam-2244,(Middle) Cloud Solutions Architect,Cloud Kinetics Vietnam,,Sign in to view salary,,,,login_required,AWS;Cloud;DevOps;SQL;Solution Architecture,ItViec,ok
2026-05-29,https://itviec.com/it/middle-senior-full-stack-engineer-backend-focused-code-leap-1946,(Middle/Senior) Full-stack Engineer (Backend focused),Focused Code Leap,,Sign in to view salary,,,,login_required,NextJS;NodeJS;ReactJS,ItViec,ok
2026-05-29,https://itviec.com/it/senior-dataops-engineer-ghn-4234,(Senior) DataOps Engineer,Dataops Engineer Ghn,,Sign in to view salary,,,,login_required,Big Data;Data Engineer;GCP;Kubernetes;Python,ItViec,ok
2026-05-29,https://itviec.com/it/02-mid-senior-qa-engineer-qa-qc-tester-smg-swiss-marketplace-group-0924,"02 Mid/Senior QA Engineer (QA QC, Tester)",Swiss Marketplace Group,,Sign in to view salary,,,,login_required,Cypress;English;Playwright;QA QC;Scrum;Tester,ItViec,ok
2026-05-29,https://itviec.com/it/03-java-kotlin-developers-all-level-english-topicus-vietnam-3031,"03 Java/Kotlin Developers (All level, English)",English Topicus Vietnam,,Sign in to view salary,,,,login_required,AWS;English;Java;Kotlin;PostgreSql;Spring Boot,ItViec,ok
2026-05-29,https://itviec.com/it/10-senior-frontend-engineer-reactjs-flutter-html-css-thien-hoang-solutions-jsc-0119,"10 Senior Frontend Engineer (ReactJs/Flutter, HTML/CSS)",Hoang Solutions Jsc,,Sign in to view salary,,,,login_required,Bootstrap;CSS;HTML;JQuery;Java;ReactJS,ItViec,ok
2026-05-29,https://itviec.com/it/2-c-net-technial-team-lead-up-to-3000-rangstrup-it-vietnam-4338,2 C# / .NET Technial Team Lead - up to $3000,Rangstrup It Vietnam,,Sign in to view salary,,,,login_required,.NET;ASP.NET;Azure;C#;Database;English,ItViec,ok
2026-05-29,https://itviec.com/it/20-java-deverloper-spring-boot-angular-html-css-thien-hoang-solutions-jsc-3956,"20 Java Deverloper (Spring Boot, Angular, HTML/CSS)",Hoang Solutions Jsc,,Sign in to view salary,,,,login_required,CSS;HTML;Java;JavaScript;Oracle;Spring Boot,ItViec,ok
2026-05-29,https://itviec.com/it/3-c-net-sr-developers-up-to-3000-rangstrup-it-vietnam-3343,3 C# / .NET Sr Developers - up to $3000,Rangstrup It Vietnam,,Sign in to view salary,,,,login_required,.NET;ASP.NET;Azure;C#;Database;English,ItViec,ok
2026-05-29,https://itviec.com/it/30-tester-agile-scrum-sql-thien-hoang-solutions-jsc-4510,30 Tester (Agile/ Scrum/ SQL),Hoang Solutions Jsc,,Sign in to view salary,,,,login_required,Agile;SQL;Scrum;Tester,ItViec,ok
2026-05-29,https://itviec.com/it/4-junior-senior-backend-developer-net-c-sql-truong-minh-thinh-technology-joint-stock-company-4503,"4 Junior/Senior Backend Developer (.NET, C#, SQL)",Joint Stock Company,,Sign in to view salary,,,,login_required,.NET;C#;Database;JavaScript;MVC;SQL,ItViec,ok
2026-05-29,https://itviec.com/it/ai-application-developer-machine-learning-llm-dimerco-vietfracht-jv-co-ltd-2728,"AI Application Developer (Machine Learning, LLM)",Jv Co Ltd,,Sign in to view salary,,,,login_required,AI;Cloud;LLM;Machine Learning;NumPy,ItViec,ok
2026-05-29,https://itviec.com/it/ai-computer-vision-engineer-ekyc-dnse-5116,AI Computer Vision Engineer – eKYC,Engineer Ekyc Dnse,,Sign in to view salary,,,,login_required,AI;Computer Vision;PyTorch;Python;TensorFlow,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-phu-hung-securities-phs-1944,AI Engineer,Hung Securities Phs,,Sign in to view salary,,,,login_required,AI;Data Science;LLM;Machine Learning;Python;SQL,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-net-asp-net-llm-trainable-lac-viet-computing-corporation-1114,AI Engineer (.NET / ASP.NET / LLM - Trainable),Viet Computing Corporation,,Sign in to view salary,,,,login_required,.Net Core;AI;ASP.NET;Azure;LLM;PostgreSql,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-c-pytorch-llm-tablego-labs-5342,"AI Engineer (C++, PyTorch, LLM)",Llm Tablego Labs,,Sign in to view salary,,,,login_required,AI;C++;LLM;NodeJS;PyTorch;Unity,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-computer-vision-c-c-python-asilla-2942,"AI Engineer (Computer Vision, C/C++, Python)",C Python Asilla,,Sign in to view salary,,,,login_required,AI;C++;Computer Vision;PyTorch;Python;TensorFlow,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-computer-vision-nlp-llm-mb-bank-4625,AI Engineer (Computer Vision/NLP/LLM),Llm Mb Bank,,Sign in to view salary,,,,login_required,AI;Computer Vision;Machine Learning;NLP;Python;TensorFlow,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-fresher-ung-vien-chuan-bi-tot-nghiep-mb-bank-5003,"AI Engineer (Fresher, Ứng viên chuẩn bị tốt nghiệp)",Nghiep Mb Bank,,Sign in to view salary,,,,login_required,AI;Computer Vision;Machine Learning;NLP;Python;TensorFlow,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-machine-learning-python-mcredit-cong-ty-tai-chinh-tnhh-mb-shinsei-2558,"AI Engineer (Machine Learning, Python)",Tnhh Mb Shinsei,,Sign in to view salary,,,,login_required,AI;Deep Learning;LLM;Machine Learning;PyTorch;Python,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-middle-senior-leader-vinsmart-future-3621,AI Engineer (Middle/Senior/Leader),Leader Vinsmart Future,,Sign in to view salary,,,,login_required,AI;Computer Vision;LLM;MLOps;NLP,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-nlp-viettel-customer-service-2822,AI Engineer (NLP),Viettel Customer Service,,Sign in to view salary,,,,login_required,Agile;SQL;Tester,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-nlp-python-pytorch-_all-level-ai-di-1856,"AI Engineer (NLP, Python, PyTorch)_All level",Level Ai Di,,Sign in to view salary,,,,login_required,AI;Machine Learning;NLP;Python;TensorFlow,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-prompt-engineering-wbc-viet-nam-2024,AI Engineer (Prompt Engineering),Wbc Viet Nam,,Sign in to view salary,,,,login_required,AI;Cloud;LLM;Microsoft Dynamics 365;Prompt Engineering;Python,ItViec,ok
2026-05-29,https://itviec.com/it/ai-engineer-python-microservices-docker-abbank-0215,"AI Engineer (Python, Microservices, Docker)",Microservices Docker Abbank,,Sign in to view salary,,,,login_required,AI;Docker;Microservices;Python,ItViec,ok
2026-05-29,https://itviec.com/it/ai-expert-computer-vision-nlp-llm-mb-bank-1922,AI Expert (Computer Vision/NLP/LLM),Llm Mb Bank,,Sign in to view salary,,,,login_required,AI;Computer Vision;Deep Learning;LLM;Machine Learning;NLP,ItViec,ok
2026-05-29,https://itviec.com/it/ai-software-engineer-python-go-c-c-ai-agents-mb-bank-0237,AI Software Engineer (Python/Go/C/C++ & AI Agents),Agents Mb Bank,,Sign in to view salary,,,,login_required,AI;C++;Docker;FastAPI;Golang;Python,ItViec,ok
2026-05-29,https://itviec.com/it/ai-solution-architect-up-to-50m-sunteco-2329,AI Solution Architect- Up to 50M,To 50m Sunteco,,Sign in to view salary,,,,login_required,AI;API;Docker;Kubernetes;LLM;Machine Learning,ItViec,ok
2026-05-29,https://itviec.com/it/ai-solutions-architect-transformation-lead-kms-technology-2717,AI Solutions Architect (Transformation Lead),Lead Kms Technology,,Sign in to view salary,,,,login_required,AI;English;Generative AI;LLM;Software Architecture;Solution Architecture,ItViec,ok
2026-05-29,https://itviec.com/it/ai-solutions-architect-transformation-lead-kms-technology-2321,AI Solutions Architect (Transformation Lead),Lead Kms Technology,,Sign in to view salary,,,,login_required,AI;English;Generative AI;LLM;Software Architecture;Solution Architecture,ItViec,ok
2026-05-29,https://itviec.com/it/ai-system-integration-engineer-c-python-llm-tablego-labs-4305,"AI System Integration Engineer (C++, Python, LLM)",Llm Tablego Labs,,Sign in to view salary,,,,login_required,AI;C++;Interaction Design;LLM;PyTorch;Python,ItViec,ok
2026-05-29,https://itviec.com/it/ai-technical-leader-fpt-is-3511,AI Technical Leader,Leader Fpt Is,,Sign in to view salary,,,,login_required,AI;Computer Vision;LLM;NLP;OCR,ItViec,ok
2026-05-29,https://itviec.com/it/ai-augmented-software-engineer-net-ai-agents-hqsoft-4029,AI-Augmented Software Engineer (.NET & AI Agents),Ai Agents Hqsoft,,Sign in to view salary,,,,login_required,.NET;AI;C#;LLM;Prompt Engineering;SQL,ItViec,ok
2026-05-29,https://itviec.com/it/ai-native-associate-product-manager-japanese-required-money-forward-vietnam-co-ltd-1215,AI-Native Associate Product Manager (Japanese required),Vietnam Co Ltd,,Sign in to view salary,,,,login_required,AI;English;Japanese;Product Management;Product Owner;Scrum,ItViec,ok
2026-05-29,https://itviec.com/it/ai-ml-developer-python-llm-redis-llm-blue-dragon-communications-1942,"AI/ML Developer (Python, LLM, Redis, LLM)",Blue Dragon Communications,,Sign in to view salary,,,,login_required,AI;AWS;LLM;Machine Learning;Python;Redis,ItViec,ok
2026-05-29,https://itviec.com/it/api-integration-engineer-oauth2-ws02-aws-gotymex-4727,API Integration Engineer (OAuth2 / WS02 / AWS),Ws02 Aws Gotymex,,Sign in to view salary,,,,login_required,API;AWS;Identity & Access Management;Java;Python;SSO,ItViec,ok
2026-05-29,https://itviec.com/it/agentic-ai-developer-python-prompt-engineering-metub-viet-nam-0932,"Agentic AI Developer (Python, Prompt Engineering)",Metub Viet Nam,,Sign in to view salary,,,,login_required,AI;PromiseKit;Prompt Engineering;Python;TypeScript,ItViec,ok
2026-05-29,https://itviec.com/it/agentic-coding-specialist-scandinavian-software-park-2937,Agentic Coding Specialist,Scandinavian Software Park,,Sign in to view salary,,,,login_required,.NET;AI;Cloud;Java;LLM;Python,ItViec,ok
2026-05-29,https://itviec.com/it/agentic-engineer-python-go-c-c-backend-ai-agents-mb-bank-0058,Agentic Engineer (Python/Go/C/C++ Backend & AI Agents),Agents Mb Bank,,Sign in to view salary,,,,login_required,AI;C language;C++;FastAPI;Golang;Python,ItViec,ok
2026-05-29,https://itviec.com/it/analytics-engineer-advanced-sql-python-data-analyst-metub-viet-nam-0743,"Analytics Engineer (Advanced SQL, Python, Data Analyst)",Metub Viet Nam,,Sign in to view salary,,,,login_required,Business Intelligence;Data Analysis;Data Engineer;Data Warehousing;Python;SQL,ItViec,ok
2026-05-29,https://itviec.com/it/android-developer-java-kotlin-wayfu-studio-2211,"Android Developer (Java, Kotlin)",Kotlin Wayfu Studio,,Sign in to view salary,,,,login_required,API;Android;Java;Kotlin;OOP,ItViec,ok
2026-05-29,https://itviec.com/it/android-developer-kotlin-mvvm-megazone-1800,Android Developer (Kotlin / MVVM),Kotlin Mvvm Megazone,,Sign in to view salary,,,,login_required,Android;Figma;Kotlin;MVVM,ItViec,ok
2026-05-29,https://itviec.com/it/android-developer-middle-senior-up-to-3000-ingenico-vietnam-2356,Android Developer (Middle - Senior) - Up to $3000,To Ingenico Vietnam,,Sign in to view salary,,,,login_required,Android;English;Java;Kotlin;Python,ItViec,ok
2026-05-29,https://itviec.com/it/android-engineer-kotlin-gotymex-3710,Android Engineer (Kotlin),Engineer Kotlin Gotymex,,Sign in to view salary,,,,login_required,AWS;Android;Java;Kotlin;MVVM;iOS,ItViec,ok
2026-05-29,https://itviec.com/it/appsec-devops-devsecops-engineer-con-cung-0059,AppSec (DevOps/ DevSecOps) Engineer,Engineer Con Cung,,Sign in to view salary,,,,login_required,AWS;Cloud;DevOps;DevSecOps;English;Python,ItViec,ok
2026-05-29,https://itviec.com/it/appication-ops-van-hanh-ung-dung-t24-payment-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-3617,"Appication Ops/Vận hành ứng dụng (T24, Payment)",Thinh Vuong Gpbank,,Sign in to view salary,,,,login_required,AWS;CI/CD,ItViec,ok
2026-05-29,https://itviec.com/it/assistant-to-head-of-it-department-agile-english-bidv-sumi-trust-leasing-company-ltd-4638,"Assistant To Head Of IT Department (Agile, English)",Leasing Company Ltd,,Sign in to view salary,,,,login_required,Agile;English;Project Management;Risk Management;Strategy planning;System Admin,ItViec,ok
